166720	42000	42000
167336	42040	42040
167912	42000	42000
168544	42056	42056
169176	42112	42112
169768	42128	42128
170392	42176	42176
171120	42328	42328
171712	42344	42344
172336	42392	42392
172928	42408	42408
173552	42456	42456
174144	42472	42472
174768	42520	42520
175360	42536	42536
175984	42584	42584
176576	42600	42600
177200	42648	42648
177792	42664	42664
178416	42712	42712
179008	42728	42728
179632	42776	42776
180224	42792	42792
180848	42840	42840
181440	42856	42856
182064	42904	42904
182656	42920	42920
183280	42968	42968
183872	42984	42984
184496	43032	43032
185088	43048	43048
185712	43096	43096
186304	43112	43112
186928	43160	43160
187520	43176	43176
188144	43224	43224
188736	43240	43240
189360	43288	43288
189952	43304	43304
190576	43352	43352
191168	43368	43368
191792	43416	43416
192384	43432	43432
193008	43480	43480
193600	43496	43496
194224	43544	43544
194816	43560	43560
195440	43608	43608
196032	43624	43624
196656	43672	43672
197248	43688	43688
197872	43736	43736
198464	43752	43752
199088	43800	43800
199688	43824	43824
200312	43872	43872
200904	43888	43888
201528	43936	43936
202120	43952	43952
202744	44000	44000
203336	44016	44016
203960	44064	44064
204552	44080	44080
205176	44128	44128
205768	44144	44144
206392	44192	44192
206984	44208	44208
207608	44256	44256
208200	44272	44272
208824	44320	44320
209416	44336	44336
210040	44384	44384
210632	44400	44400
211232	44424	44424
211856	44472	44472
212448	44488	44488
213024	44472	44488
213600	44448	44488
214176	44432	44488
214752	44384	44488
215344	44400	44488
215944	44424	44488
216584	44488	44488
217176	44504	44504
217752	44488	44504
218328	44464	44504
218904	44448	44504
219480	44400	44504
220072	44416	44504
220672	44440	44504
221312	44504	44504
221904	44520	44520
222480	44504	44520
223056	44480	44520
223632	44464	44520
224208	44416	44520
224800	44432	44520
225400	44456	44520
226040	44520	44520
226632	44536	44536
227208	44520	44536
227784	44496	44536
228360	44480	44536
228936	44432	44536
229528	44448	44536
230128	44472	44536
230768	44536	44536
231360	44552	44552
231936	44536	44552
232512	44512	44552
233088	44496	44552
233664	44448	44552
234256	44464	44552
234856	44488	44552
235496	44552	44552
236088	44568	44568
236664	44552	44568
237240	44528	44568
237816	44512	44568
238392	44464	44568
238984	44480	44568
239584	44504	44568
240224	44568	44568
240816	44584	44584
241392	44568	44584
241968	44544	44584
242544	44528	44584
243120	44480	44584
243712	44496	44584
244312	44520	44584
244952	44584	44584
245544	44600	44600
246120	44584	44600
246696	44560	44600
247272	44544	44600
247848	44496	44600
248448	44520	44600
249048	44544	44600
249680	44600	44600
250280	44624	44624
250856	44600	44624
251432	44576	44624
252008	44552	44624
252584	44504	44624
253176	44520	44624
253776	44544	44624
254400	44592	44624
255008	44624	44624
255584	44608	44624
256160	44584	44624
256736	44568	44624
257312	44520	44624
257904	44536	44624
258504	44560	44624
259144	44624	44624
259736	44640	44640
260312	44624	44640
260888	44600	44640
261464	44584	44640
262040	44536	44640
262632	44552	44640
263232	44576	44640
263872	44640	44640
264464	44656	44656
265040	44640	44656
265616	44616	44656
266192	44600	44656
266768	44552	44656
267360	44568	44656
267960	44592	44656
268600	44656	44656
269192	44672	44672
269768	44656	44672
270344	44632	44672
270920	44616	44672
271496	44568	44672
272088	44584	44672
272688	44608	44672
273328	44672	44672
273920	44688	44688
274496	44672	44688
275072	44648	44688
275648	44632	44688
276224	44584	44688
276816	44600	44688
277416	44624	44688
278056	44688	44688
278648	44704	44704
279224	44688	44704
279800	44664	44704
280376	44648	44704
280952	44600	44704
281544	44616	44704
282144	44640	44704
282784	44704	44704
283376	44720	44720
283952	44704	44720
284528	44680	44720
285104	44664	44720
285680	44616	44720
286272	44632	44720
286872	44656	44720
287512	44720	44720
288104	44736	44736
288680	44720	44736
289256	44696	44736
289832	44680	44736
290408	44632	44736
291000	44648	44736
291600	44672	44736
292240	44736	44736
292832	44752	44752
293408	44736	44752
293984	44712	44752
294560	44696	44752
295136	44648	44752
295728	44664	44752
296328	44688	44752
296968	44752	44752
297560	44768	44768
298136	44752	44768
298712	44728	44768
299288	44712	44768
299864	44664	44768
300456	44680	44768
301056	44704	44768
301696	44768	44768
302288	44784	44784
302864	44768	44784
303440	44744	44784
304016	44728	44784
304592	44680	44784
305184	44696	44784
305784	44720	44784
306424	44784	44784
307016	44800	44800
307592	44784	44800
308168	44760	44800
308744	44744	44800
309320	44696	44800
309912	44712	44800
310512	44736	44800
311152	44800	44800
311744	44816	44816
312320	44800	44816
312896	44776	44816
313472	44760	44816
314048	44712	44816
314640	44728	44816
315240	44752	44816
315880	44816	44816
316472	44832	44832
317048	44816	44832
317624	44792	44832
318200	44776	44832
318776	44728	44832
319368	44744	44832
319968	44768	44832
320608	44832	44832
321200	44848	44848
321776	44832	44848
322352	44808	44848
322928	44792	44848
323504	44744	44848
324096	44760	44848
324696	44784	44848
325336	44848	44848
325928	44864	44864
326504	44848	44864
327080	44824	44864
327656	44808	44864
328232	44760	44864
328824	44776	44864
329424	44800	44864
330064	44864	44864
330656	44880	44880
331232	44864	44880
331808	44840	44880
332384	44824	44880
332960	44776	44880
333552	44792	44880
334152	44816	44880
334792	44880	44880
335384	44896	44896
335960	44880	44896
336536	44856	44896
337112	44840	44896
337688	44792	44896
338280	44808	44896
338880	44832	44896
339520	44896	44896
340112	44912	44912
340688	44896	44912
341264	44872	44912
341840	44856	44912
342416	44808	44912
343008	44824	44912
343608	44848	44912
344248	44912	44912
344840	44928	44928
345416	44912	44928
345992	44888	44928
346568	44872	44928
347144	44824	44928
347736	44840	44928
348336	44864	44928
348976	44928	44928
349568	44944	44944
350144	44928	44944
350720	44904	44944
351296	44888	44944
351872	44840	44944
352464	44856	44944
353064	44880	44944
353704	44944	44944
354296	44960	44960
354872	44944	44960
355448	44920	44960
356024	44904	44960
356600	44856	44960
357192	44872	44960
357792	44896	44960
358432	44960	44960
359024	44976	44976
359600	44960	44976
360176	44936	44976
360752	44920	44976
361328	44872	44976
361960	44928	44976
362560	44952	44976
363280	45096	45120
364008	45248	45272
364648	45312	45336
365376	45464	45488
366016	45528	45552
366744	45680	45704
367384	45744	45768
368112	45896	45920
368752	45960	45984
369480	46112	46136
370120	46176	46200
370848	46328	46352
371488	46392	46416
372216	46544	46568
372856	46608	46632
373584	46760	46784
374224	46824	46848
374952	46976	47000
375592	47040	47064
376320	47192	47216
376960	47256	47280
377688	47408	47432
378328	47472	47496
379056	47624	47648
379696	47688	47712
380424	47840	47864
381064	47904	47928
381792	48056	48080
382432	48120	48144
383160	48272	48296
383800	48336	48360
384528	48488	48512
385168	48552	48576
385896	48704	48728
386536	48768	48792
387264	48920	48944
387904	48984	49008
388632	49136	49160
389272	49200	49224
390000	49352	49376
390640	49416	49440
391368	49568	49592
392008	49632	49656
392736	49784	49808
393376	49848	49872
394104	50000	50024
394744	50064	50088
395472	50216	50240
396112	50280	50304
396840	50432	50456
397480	50496	50520
398208	50648	50672
398848	50712	50736
399576	50864	50888
400216	50928	50952
400944	51080	51104
401584	51144	51168
402312	51296	51320
402952	51360	51384
403680	51512	51536
404320	51576	51600
405048	51728	51752
405688	51792	51816
406416	51944	51968
407056	52008	52032
407784	52160	52184
408424	52224	52248
409152	52376	52400
409792	52440	52464
410520	52592	52616
411160	52656	52680
411888	52808	52832
412528	52872	52896
413256	53024	53048
413896	53088	53112
414624	53240	53264
415264	53304	53328
415992	53456	53480
416632	53520	53544
417360	53672	53696
418000	53736	53760
418728	53888	53912
419368	53952	53976
420096	54104	54128
420736	54168	54192
421464	54320	54344
422104	54384	54408
422832	54536	54560
423472	54600	54624
424200	54752	54776
424840	54816	54840
425472	54872	54896
426072	54896	54896
426664	54912	54912
427296	54968	54968
427896	54992	54992
428488	55008	55008
429064	54984	55008
429664	55008	55008
430296	55064	55064
430896	55088	55088
431488	55104	55104
432120	55160	55160
432712	55176	55176
433328	55216	55216
433960	55272	55272
434552	55288	55288
435168	55328	55328
435800	55384	55384
436392	55400	55400
437008	55440	55440
437640	55496	55496
438232	55512	55512
438848	55552	55552
439480	55608	55608
440072	55624	55624
440688	55664	55664
441320	55720	55720
441912	55736	55736
442528	55776	55776
443160	55832	55832
443752	55848	55848
444368	55888	55888
445000	55944	55944
445592	55960	55960
446192	55984	55984
446824	56040	56040
447416	56056	56056
448016	56080	56080
448648	56136	56136
449240	56152	56152
449840	56176	56176
450472	56232	56232
451064	56248	56248
451664	56272	56272
452296	56328	56328
452888	56344	56344
453488	56368	56368
454120	56424	56424
454712	56440	56440
455312	56464	56464
455944	56520	56520
456536	56536	56536
457136	56560	56560
457768	56616	56616
458360	56632	56632
458952	56648	56648
459584	56704	56704
460184	56728	56728
460776	56744	56744
461408	56800	56800
462000	56816	56816
462592	56832	56832
463224	56888	56888
463816	56904	56904
464408	56920	56920
465040	56976	56976
465632	56992	56992
466224	57008	57008
466856	57064	57064
467448	57080	57080
468040	57096	57096
468672	57152	57152
469264	57168	57168
469856	57184	57184
470488	57240	57240
471088	57264	57264
471720	57320	57320
472352	57376	57376
472944	57392	57392
473536	57408	57408
474168	57464	57464
474760	57480	57480
475352	57496	57496
475984	57552	57552
476576	57568	57568
477176	57592	57592
477808	57648	57648
478400	57664	57664
478992	57680	57680
479624	57736	57736
480216	57752	57752
480808	57768	57768
481440	57824	57824
482040	57848	57848
482640	57872	57872
483272	57928	57928
483864	57944	57944
484456	57960	57960
485088	58016	58016
485680	58032	58032
486272	58048	58048
486904	58104	58104
487496	58120	58120
488088	58136	58136
488720	58192	58192
489312	58208	58208
489904	58224	58224
490536	58280	58280
491128	58296	58296
491720	58312	58312
492352	58368	58368
492944	58384	58384
493536	58400	58400
494168	58456	58456
494760	58472	58472
495352	58488	58488
495984	58544	58544
496584	58568	58568
497184	58592	58592
497816	58648	58648
498408	58664	58664
499000	58680	58680
499632	58736	58736
500232	58760	58760
500832	58784	58784
501464	58840	58840
502056	58856	58856
502648	58872	58872
503280	58928	58928
503872	58944	58944
504464	58960	58960
505096	59016	59016
505688	59032	59032
506280	59048	59048
506912	59104	59104
507504	59120	59120
508096	59136	59136
508728	59192	59192
509320	59208	59208
509912	59224	59224
510544	59280	59280
511136	59296	59296
511752	59336	59336
512384	59392	59392
512984	59416	59416
513616	59472	59472
514248	59528	59528
514840	59544	59544
515480	59608	59608
516112	59664	59664
516712	59688	59688
517352	59752	59752
517984	59808	59808
518584	59832	59832
519184	59856	59856
519816	59912	59912
520416	59936	59936
521016	59960	59960
521648	60016	60016
522240	60032	60032
522888	60104	60104
523520	60160	60160
524112	60176	60176
524712	60200	60200
525344	60256	60256
525944	60280	60280
526544	60304	60304
527176	60360	60360
527768	60376	60376
528376	60408	60408
529008	60464	60464
529600	60480	60480
530208	60512	60512
530840	60568	60568
531440	60592	60592
532064	60640	60640
532696	60696	60696
533288	60712	60712
533920	60768	60768
534552	60824	60824
535152	60848	60848
535784	60904	60904
536416	60960	60960
537008	60976	60976
537648	61040	61040
538280	61096	61096
538880	61120	61120
539512	61176	61176
540144	61232	61232
540736	61248	61248
541376	61312	61312
542008	61368	61368
542608	61392	61392
543240	61448	61448
543872	61504	61504
544472	61528	61528
545104	61584	61584
545736	61640	61640
546336	61664	61664
546968	61720	61720
547600	61776	61776
548192	61792	61792
548832	61856	61856
549464	61912	61912
550056	61928	61928
550688	61984	61984
551320	62040	62040
551920	62064	62064
552536	62104	62104
553168	62160	62160
553760	62176	62176
554400	62240	62240
555032	62296	62296
555632	62320	62320
556264	62376	62376
556896	62432	62432
557496	62456	62456
558104	62488	62488
558736	62544	62544
559336	62568	62568
559968	62624	62624
560600	62680	62680
561200	62704	62704
561832	62760	62760
562464	62816	62816
563056	62832	62832
563688	62888	62888
564320	62944	62944
564920	62968	62968
565512	62984	62984
566144	63040	63040
566744	63064	63064
567344	63088	63088
568072	63240	63240
568704	63296	63296
569304	63320	63320
569896	63336	63336
570528	63392	63392
571128	63416	63416
571720	63432	63432
572504	63640	63640
573080	63432	63432
573680	63456	63456
574272	63472	63472
574968	63592	63592
608368	96416	96416
609976	97448	97448
610576	97472	97472
611168	97488	97488
611768	97512	97512
612360	97528	97528
612960	97552	97552
613560	97576	97576
614160	97600	97600
614760	97624	97624
615360	97648	97648
615960	97672	97672
616560	97696	97696
617160	97720	97720
617760	97744	97744
618352	97760	97760
618952	97784	97784
619544	97800	97800
620144	97824	97824
620744	97848	97848
621344	97872	97872
621944	97896	97896
622544	97920	97920
623144	97944	97944
623744	97968	97968
624352	98000	98000
624952	98024	98024
625552	98048	98048
626152	98072	98072
626752	98096	98096
627352	98120	98120
627944	98136	98136
628544	98160	98160
629144	98184	98184
629744	98208	98208
630344	98232	98232
630944	98256	98256
631544	98280	98280
632144	98304	98304
632744	98328	98328
633344	98352	98352
633944	98376	98376
634544	98400	98400
635144	98424	98424
635744	98448	98448
636336	98464	98464
636936	98488	98488
637536	98512	98512
638136	98536	98536
638728	98552	98552
639328	98576	98576
639936	98608	98608
640536	98632	98632
641136	98656	98656
641736	98680	98680
642328	98696	98696
642928	98720	98720
643528	98744	98744
644104	65920	98168
648816	70056	98168
649968	70632	98168
650592	70680	98168
651192	70704	98168
651920	70856	98168
652704	71064	98168
653280	71048	98168
653880	71072	98168
654456	70864	98168
655240	71072	98168
656024	71280	98168
656616	71296	98168
657400	71504	98168
657976	71488	98168
658568	71504	98168
659144	71296	98168
659720	71280	98168
660376	71360	98168
661160	71568	98168
661792	71624	98168
662392	71648	98168
662984	71664	98168
663560	71456	98168
664136	71376	98168
664800	71464	98168
665584	71672	98168
666216	71728	98168
666808	71744	98168
667464	71824	98168
668040	71616	98168
668824	71824	98168
669456	71880	98168
670048	71896	98168
670656	71928	98168
671232	71720	98168
671824	71736	98168
672424	71760	98168
673016	71776	98168
673616	71800	98168
674216	71824	98168
674808	71840	98168
675384	71824	98168
675960	71800	98168
676536	71784	98168
677112	71760	98168
677736	71808	98168
678344	71840	98168
678920	71816	98168
679648	71968	98168
680248	71992	98168
680848	72016	98168
681440	72032	98168
682040	72056	98168
682640	72080	98168
683232	72096	98168
683808	72080	98168
684384	72056	98168
684960	72032	98168
685536	72008	98168
686176	72072	98168
686792	72112	98168
687368	72096	98168
687960	72112	98168
688600	72176	98168
689216	72216	98168
689792	72192	98168
690520	72344	98168
691120	72368	98168
691720	72392	98168
692320	72416	98168
692920	72440	98168
693520	72464	98168
694120	72488	98168
694696	72464	98168
695272	72440	98168
695848	72416	98168
696424	72392	98168
697048	72440	98168
697648	72464	98168
698224	72440	98168
698952	72592	98168
699552	72616	98168
700152	72640	98168
700744	72656	98168
701344	72680	98168
701944	72704	98168
702536	72720	98168
703112	72704	98168
703688	72680	98168
704264	72656	98168
704840	72632	98168
705464	72680	98168
706064	72704	98168
706640	72680	98168
707368	72832	98168
707968	72856	98168
708568	72880	98168
709184	72920	98168
709784	72944	98168
710384	72968	98168
710984	72992	98168
711560	72952	98168
712136	72928	98168
712712	72904	98168
713288	72880	98168
713928	72944	98168
714528	72968	98168
715104	72944	98168
715832	73096	98168
716424	73112	98168
717032	73144	98168
717624	73160	98168
718224	73184	98168
718824	73208	98168
719416	73224	98168
719992	73208	98168
720568	73184	98168
721144	73168	98168
721720	73136	98168
722360	73200	98168
723024	73288	98168
723600	73264	98168
724328	73416	98168
725112	73624	98168
725896	73832	98168
726680	74040	98168
727464	74248	98168
728056	74264	98168
728664	74296	98168
729264	74320	98168
729888	74368	98168
730504	74408	98168
731296	74624	98168
732088	74840	98168
732664	74792	98168
733328	74880	98168
733928	74904	98168
734528	74928	98168
735128	74952	98168
735720	74968	98168
736320	74992	98168
736912	75008	98168
737552	75072	98168
738128	75048	98168
738728	75072	98168
739328	75096	98168
739928	75120	98168
740528	75144	98168
741128	75168	98168
741728	75192	98168
742328	75216	98168
742920	75232	98168
743520	75256	98168
744120	75280	98168
744720	75304	98168
745312	75320	98168
745888	75304	98168
746464	75280	98168
747040	75264	98168
747616	75240	98168
748192	75216	98168
748768	75192	98168
749344	75128	98168
749920	75112	98168
750496	75080	98168
751184	75192	98168
751760	75168	98168
752336	75152	98168
752912	75128	98168
753488	75104	98168
754064	75080	98168
754640	75064	98168
755216	75040	98168
755792	75016	98168
756368	74992	98168
756944	74968	98168
757520	74944	98168
758096	74920	98168
758672	74712	98168
759248	74504	98168
759824	74296	98168
760400	74088	98168
760992	74104	98168
761600	74136	98168
762200	74160	98168
762800	74184	98168
763392	74200	98168
763992	74224	98168
764592	74248	98168
765192	74272	98168
765792	74296	98168
766392	74320	98168
766992	74344	98168
767592	74368	98168
768192	74392	98168
768792	74416	98168
769392	74440	98168
769992	74464	98168
770568	74440	98168
771144	74416	98168
771720	74392	98168
772296	74368	98168
772896	74392	98168
773496	74416	98168
774096	74440	98168
774696	74464	98168
775272	74440	98168
775848	74416	98168
776424	74392	98168
777000	74368	98168
777600	74392	98168
778200	74416	98168
778800	74440	98168
779400	74464	98168
779976	74440	98168
780552	74416	98168
781128	74392	98168
781704	74368	98168
782296	74384	98168
782896	74408	98168
783496	74432	98168
784104	74464	98168
784680	74448	98168
785256	74424	98168
785832	74408	98168
786408	74384	98168
787008	74408	98168
787608	74432	98168
788216	74464	98168
788816	74488	98168
789392	74464	98168
789968	74440	98168
790544	74416	98168
791120	74392	98168
791720	74416	98168
792320	74440	98168
792920	74464	98168
793520	74488	98168
794096	74464	98168
794672	74440	98168
795248	74424	98168
795824	74392	98168
796416	74408	98168
797024	74440	98168
797600	74408	98168
798224	74456	98168
798832	74488	98168
799408	74464	98168
800032	74512	98168
800632	74536	98168
801360	74688	98168
801952	74704	98168
802544	74720	98168
803120	74688	98168
803744	74736	98168
804352	74768	98168
805080	74920	98168
805680	74944	98168
806280	74968	98168
806856	74944	98168
807480	74992	98168
808080	75016	98168
808808	75168	98168
809408	75192	98168
810000	75208	98168
810576	75184	98168
811200	75232	98168
811800	75256	98168
812528	75408	98168
813128	75432	98168
813728	75456	98168
814304	75432	98168
814928	75480	98168
815528	75504	98168
816256	75656	98168
816856	75680	98168
817456	75704	98168
818032	75680	98168
818760	75832	98168
819360	75856	98168
819952	75872	98168
820528	75856	98168
821120	75872	98168
821720	75896	98168
822312	75912	98168
822912	75936	98168
823512	75960	98168
824104	75976	98168
824680	75960	98168
825256	75936	98168
825832	75920	98168
826408	75896	98168
827048	75960	98168
827640	75976	98168
828424	76184	98168
829208	76392	98168
829800	76408	98168
830400	76432	98168
831000	76456	98168
831600	76480	98168
832208	76512	98168
832816	76544	98168
833416	76568	98168
834016	76592	98168
834648	76648	98168
835224	76624	98168
835824	76648	98168
836424	76672	98168
837024	76696	98168
837624	76720	98168
838224	76744	98168
838824	76768	98168
839424	76792	98168
840032	76824	98168
840632	76848	98168
841240	76880	98168
841816	76848	98168
842392	76816	98168
842968	76792	98168
843544	76768	98168
844120	76744	98168
844696	76688	98168
845272	76672	98168
845848	76648	98168
846424	76624	98168
847000	76592	98168
847576	76568	98168
848152	76536	98168
848728	76512	98168
849304	76488	98168
849880	76464	98168
850456	76440	98168
851032	76416	98168
851608	76392	98168
852184	76184	98168
852792	76216	98168
853392	76240	98168
854000	76272	98168
854600	76296	98168
855200	76320	98168
855800	76344	98168
856400	76368	98168
857000	76392	98168
857600	76416	98168
858200	76440	98168
858800	76464	98168
859400	76488	98168
860000	76512	98168
860600	76536	98168
861176	76512	98168
861752	76488	98168
862328	76464	98168
862904	76440	98168
863504	76464	98168
864104	76488	98168
864704	76512	98168
865304	76536	98168
865880	76512	98168
866456	76488	98168
867032	76464	98168
867608	76440	98168
868208	76464	98168
868808	76488	98168
869408	76512	98168
870008	76536	98168
870584	76512	98168
871160	76488	98168
871736	76464	98168
872312	76440	98168
872920	76472	98168
873520	76496	98168
874136	76536	98168
874744	76568	98168
875320	76536	98168
875896	76512	98168
876472	76480	98168
877048	76456	98168
877656	76488	98168
878256	76512	98168
878856	76536	98168
879464	76568	98168
880040	76536	98168
880616	76512	98168
881192	76480	98168
881768	76456	98168
882344	76248	98168
882984	76312	98168
883648	76400	98168
884224	76376	98168
884848	76424	98168
885472	76472	98168
886120	76544	98168
886720	76568	98168
887320	76592	98168
887896	76544	98168
888472	76520	98168
889624	77096	98168
890248	77144	98168
890856	77176	98168
891584	77328	98168
892368	77536	98168
892944	77512	98168
893560	77552	98168
894136	77344	98168
894920	77552	98168
895704	77760	98168
896344	77824	98168
896952	77856	98168
897552	77880	98168
898152	77904	98168
898752	77928	98168
899352	77952	98168
899952	77976	98168
900552	78000	98168
901152	78024	98168
901728	78000	98168
902304	77976	98168
902880	77952	98168
903456	77928	98168
904064	77960	98168
904664	77984	98168
905280	78024	98168
905888	78056	98168
906464	78024	98168
907040	78000	98168
907616	77968	98168
908192	77944	98168
908832	78008	98168
909440	78040	98168
910016	78000	98168
910640	78048	98168
911256	78088	98168
911832	78056	98168
912408	78032	98168
912984	78008	98168
913560	77944	98168
914136	77736	98168
914712	77160	98168
915288	76952	98168
915864	76920	98168
916440	76880	98168
917592	77456	98168
918216	77504	98168
918840	77552	98168
919568	77704	98168
920352	77912	98168
920928	77872	98168
921560	77928	98168
922136	77720	98168
922920	77928	98168
923704	78136	98168
924352	78208	98168
924960	78240	98168
925560	78264	98168
926160	78288	98168
926760	78312	98168
927368	78344	98168
927968	78368	98168
928568	78392	98168
929168	78416	98168
929744	78384	98168
930320	78360	98168
930896	78336	98168
931472	78312	98168
932080	78344	98168
932680	78368	98168
933280	78392	98168
933888	78424	98168
934464	78392	98168
935040	78368	98168
935616	78336	98168
936192	78312	98168
936824	78368	98168
937432	78400	98168
938008	78376	98168
938632	78424	98168
939240	78456	98168
939816	78424	98168
940392	78400	98168
940968	78376	98168
941544	78304	98168
942120	78096	98168
942696	77520	98168
943272	77312	98168
943848	77280	98168
944424	77256	98168
945576	77832	98168
946200	77880	98168
946800	77904	98168
947528	78056	98168
948312	78264	98168
948888	78208	98168
949544	78288	98168
950120	78080	98168
950904	78288	98168
951688	78496	98168
952320	78552	98168
952920	78576	98168
953528	78608	98168
954128	78632	98168
954728	78656	98168
955320	78672	98168
955920	78696	98168
956536	78736	98168
957128	78752	98168
957704	78736	98168
958280	78712	98168
958856	78688	98168
959432	78664	98168
960032	78688	98168
960632	78712	98168
961248	78752	98168
961848	78776	98168
962424	78752	98168
963000	78728	98168
963576	78704	98168
964152	78672	98168
964776	78720	98168
965376	78744	98168
965952	78704	98168
966592	78768	98168
967200	78800	98168
967776	78776	98168
968352	78736	98168
968928	78720	98168
969504	78664	98168
970080	78456	98168
970656	77880	98168
971232	77672	98168
971808	77648	98168
972384	77624	98168
973536	78200	98168
974160	78248	98168
974760	78272	98168
975488	78424	98168
976272	78632	98168
976848	78552	98168
977512	78640	98168
978088	78432	98168
978872	78640	98168
979656	78848	98168
980288	78904	98168
980896	78936	98168
981496	78960	98168
982096	78984	98168
982696	79008	98168
983304	79040	98168
983920	79080	98168
984536	79120	98168
985136	79144	98168
985712	79112	98168
986288	79072	98168
986864	79048	98168
987440	79024	98168
988040	79048	98168
988640	79072	98168
989248	79104	98168
989864	79144	98168
990440	79120	98168
991016	79096	98168
991592	79064	98168
992168	79040	98168
992792	79088	98168
993400	79120	98168
993976	79088	98168
994608	79144	98168
995216	79176	98168
995792	79136	98168
996368	79096	98168
996944	79072	98168
997520	79016	98168
998096	78808	98168
998672	78232	98168
999248	78024	98168
999824	78000	98168
1000400	77976	98168
1001552	78552	98168
1002176	78600	98168
1002776	78624	98168
1003504	78776	98168
1004288	78984	98168
1004864	78896	98168
1005536	78992	98168
1006112	78784	98168
1006896	78992	98168
1007680	79200	98168
1008312	79256	98168
1008912	79280	98168
1009528	79320	98168
1010128	79344	98168
1010728	79368	98168
1011328	79392	98168
1011944	79432	98168
1012544	79456	98168
1013144	79480	98168
1013720	79456	98168
1014296	79416	98168
1014872	79392	98168
1015448	79368	98168
1016048	79392	98168
1016648	79416	98168
1017248	79440	98168
1017864	79480	98168
1018440	79456	98168
1019016	79432	98168
1019592	79408	98168
1020168	79368	98168
1020792	79416	98168
1021392	79440	98168
1021968	79416	98168
1022592	79464	98168
1023208	79504	98168
